,CD8_T_cells,CD4_T_cells,T_regulatory,NK_cells,B_cells,Macrophages_M1,Macrophages_M2,Dendritic_cells,Neutrophils,Mast_cells,Exhaustion,IFN_gamma
TCGA-BH-A1FE-11,0.6819542470776204,0.13584110447548203,-0.448654161111054,0.5331107637446764,0.030829485838496835,-0.2211556971976117,-0.01838839848353922,0.26770948516520654,-0.3146190116552188,0.25726690303472505,0.2642047960465291,-0.46733421939973874
TCGA-BH-A1FB-11,0.44756292879929377,0.09611747660688062,-0.22478586314523308,0.511848867877873,0.27584501490689567,0.6887437487025474,0.0036629208232256127,0.7213592743513577,0.47670576494887973,0.6898529151268898,0.07590830205246316,-0.30643786370385095
TCGA-E9-A1NF-11,-0.11296657144474273,-0.15493014239715894,-0.6205878289675695,0.45381128066897564,-0.2987036753262065,-0.13141748881165766,2.180088875324276,0.35939137441839314,1.0559486642507554,0.6569046945962675,-0.24918609638661837,-0.6530522835504875
TCGA-BH-A1F8-11,0.33791951731813386,-0.6732584361940412,-0.6131019918468913,0.6597058474442533,-0.1179306753839288,0.09138678133478435,0.18696964156242796,-0.3488467752088816,0.032624016084408895,0.2544135607381719,-0.3270411674383304,-0.4411636200830922
TCGA-BH-A209-11,1.0051276879910467,0.6193767269419596,-0.019934997722232985,0.9812603162616416,0.5795665638811484,0.62421011397395,0.6387024450797371,1.1360914692051642,-0.19440837783547668,-0.35223555130138445,0.6491866758128083,1.0473499549906782
TCGA-E9-A1RI-11,-0.5989428392012861,-0.7748697732375145,-0.8719761862946016,-0.12386572137676663,-0.2893713627400188,-0.2609735899101638,0.40615774910629476,-0.8207018635187472,0.32399738093801267,-0.8235756633296963,-0.9561639795440406,-0.5709995967299837
TCGA-BH-A1F6-11,-0.3456688812711793,-0.22054895722375364,-0.5876111371247194,0.4820000360645275,-0.3535316936857722,0.4033531510740467,0.8951632706891562,0.44627378507386756,0.6934203840392472,1.0728567165411358,-0.3233561736633481,-0.3532132728246797
TCGA-A7-A0DC-11,-0.8454429502945604,-0.46214562174196083,-0.3254974159927211,-0.17508964784821682,-0.13988477963722945,-0.30316114575413655,0.6307980256453395,0.3490132046660637,0.5778271111701018,0.5755072678230728,-0.7029615398477577,-0.930531691742819
TCGA-BH-A18L-11,-0.16820178726524354,-0.4339323718849934,-0.403433723167355,0.3816781493131384,-0.08698763268187899,0.5191711751048805,0.8301026973653389,0.009680251029586917,0.40940598650121746,0.6890391494838536,-0.4090552531188262,-0.06442734623145377
TCGA-BH-A1FD-11,-0.5433349419513955,-0.30260153077552404,-0.48482780718140667,-0.004816955508258118,-0.21753153052981147,0.4038814320577439,0.5093599838651596,-0.1111395739956031,0.9336708081319504,0.43993343434142457,-0.4665455662764863,-0.7459981197993795
TCGA-BH-A0BM-11,-0.3809144803124213,-0.1325330722714661,-0.5848592595153012,-0.2574781398829213,-0.5083906437357918,-0.3287355670547242,-1.0254845411416496,0.2438442247918855,-0.09446863874797296,-0.9745697433683995,-0.3602771472270989,-0.6873577624565985
TCGA-AC-A2FF-11,0.42588271752401735,0.6875395261754726,-0.1353830396853032,0.09478843903293262,0.8744697554699146,0.5597707441874454,0.19776807033208169,1.3159637375757338,-0.10515911107241283,0.15281109838135554,0.14795742210233756,-0.1943521510224857
TCGA-BH-A18N-11,-0.11945481118178598,0.022731339496026688,-0.2702984000019321,0.23262948566026642,0.043334722231418356,0.36611807723022427,0.5552754896200314,-0.12312862368308075,0.2615766129666347,0.8181050441507121,-0.33864141907583306,-0.3759209834027325
TCGA-E2-A1IG-11,-0.29704049287390105,-0.5194206608993774,-0.5772722166116393,0.018128297610116306,-0.1805134038989309,0.22901163506417824,0.3680980336410327,0.20035351352245465,-0.2527089159761447,0.40400750235035865,-0.36019522916553265,-0.5680055449340426
TCGA-E9-A1N6-11,0.455647019259586,0.553914148948311,-0.21136197167861073,0.4674676271619141,0.9435951615287735,0.2027414114254093,0.1802287663128974,0.9477962523967162,-0.12458644455539232,0.6352217060546875,0.4758487296883387,-0.4790261496940501
TCGA-A7-A0CH-11,0.1424330436050446,0.3654023840226296,-0.43432955634490056,0.515898943741547,1.756519338822747,-0.2635500206723348,0.8643486527127594,0.03110238457503982,0.899828644487144,0.2259887763034687,-0.06758454077772665,-0.5792956532279607
TCGA-A7-A0CE-11,0.4248231956175976,0.44626457989796553,0.01227019588954592,0.6286081920203108,0.1229882165619537,0.14936583426143574,0.7040863715181445,0.7975757137451249,0.3282188909066728,0.7500689347280334,0.06034859191638122,-0.4737771144401231
TCGA-E9-A1N4-11,0.4878867461542951,-0.10222547370543031,-0.7038802044200608,0.3200680999671306,-0.23116542825388992,0.14141276262163868,-0.43826811682720507,-0.09742424722959621,-0.04542085090640332,0.23751230399157616,-0.08190541688109602,-0.11061952995022448
TCGA-BH-A18V-11,-0.2043031110106907,-0.24053014166674783,-0.716122469350931,-0.07729644015652673,0.17010914914633712,0.03439487790201916,-0.0257866434569492,0.2642986497393434,0.33803353504348044,0.40929533197634616,-0.5600933306425515,-0.967224989343098
TCGA-E2-A153-11,-0.2969869202250945,0.3997151537204612,-0.24767346296504433,0.1163262701018518,-0.0316804421289601,-0.12207523142903583,0.09699032983296377,1.0294749789779016,0.10125828629207458,0.09929703146238607,-0.17645102780500604,-0.6078333755521645
TCGA-AC-A23H-11,-0.18461933465279673,-0.3459794365608036,-0.8520802941408466,0.2692737106394715,-0.3139451423781976,-0.5645090135563224,0.021295107694084343,0.23564603044464905,0.5515282436991231,0.9587106048317241,-0.5824966254730368,-0.878793247789446
TCGA-E2-A15M-11,-0.22647695183791247,-0.11594548272446079,-0.6053700090399449,0.17534314317482647,-0.23527754751153124,1.0383289277720245,0.3864876609353484,-0.1728210445106647,-0.17809118322103878,0.36341518979951365,-0.2448636933065132,0.01682581066741748
TCGA-A7-A13E-11,-0.1685746113683576,-0.028653894036594463,-0.20536280055366593,0.6413550711506721,-0.007082702369979464,0.2664802399131901,0.8367506310814535,0.09786088628960819,0.6727332827660136,0.4043153091831455,-0.34577443005575803,-0.6344547634159536
TCGA-E2-A1LS-11,-1.0043094437851288,-1.406622737808253,-1.4106535401512492,-0.459684222855289,-0.40529103831930385,-0.256129393431421,-1.2262903918084493,-1.0070059431486171,-0.4420078927725651,-0.6490835138741767,-1.1935138593239407,-0.9465645832805264
TCGA-BH-A0AY-11,0.28101428618361535,-0.09880251024004522,-0.5551017234802366,0.9569643800145171,0.18957537677244418,0.18780420171882614,0.0022068454130790283,-0.06569927824600243,-0.014257515748181274,0.16341586418767354,-0.20768094356189734,-0.47167603027368665
TCGA-BH-A0E1-11,-0.10560310676415012,-0.43255278832002453,-0.8518930509461012,0.293828022538364,-0.10015022194898279,-0.9146404506762223,-1.088810504845587,-0.15712710658181292,-0.4449472656301469,-0.90246412762381,-0.7697038527705838,-0.9869749200181348
TCGA-E9-A1N9-11,-0.2051136305184912,-0.5203187352359214,-0.5333494747167792,0.19706449229184875,-0.06539420973241898,-0.4094512186984591,-0.47866149254268187,-0.03308979696195852,-0.3030747827063667,-0.004171393471438814,-0.5653849617385848,-0.7645269588014776
TCGA-BH-A208-11,-0.31617035151386685,-0.20387932391002284,-0.7149841087453606,-0.3812786171879456,0.1587155638104965,0.47336235828718276,-0.4616758042287916,0.016119867852700216,-0.43155225039199135,-0.15962438652587466,-0.43149155536671285,-0.697051237340578
TCGA-BH-A0C3-11,0.3020864456295246,0.11293455065906605,-0.49089516282133255,0.5227412209259673,0.16597084025359923,-0.41227592966406784,-0.5625371717202627,0.37487249812196466,-0.19432027964195933,0.7125871580323936,-0.26029123658008646,-0.8111372699162694
TCGA-BH-A18S-11,0.3182076248314444,0.24068569083504096,-0.5314006303885552,0.5752655810314125,0.4376104914345484,0.6407439337005594,0.43081714913782543,0.4763376806341466,0.6754453574224822,-0.1170455302489772,-0.00572710736129534,-0.2312964142125833
TCGA-BH-A1EO-11,0.16612589841090752,-0.22039757417191502,-0.7885792282717691,0.5674386854043788,-0.1679768477248102,0.23906927054142718,1.670984933530091,0.8619561079016131,1.4242709270670568,0.7601166929561542,-0.330492756362727,-0.6367433476033594
TCGA-BH-A0DQ-11,0.04583884125261618,0.30421121965911324,-0.40920988034579525,0.07941014028679093,0.44782754982549594,-0.19513133442483185,-0.35365383503356856,0.3627747771279212,0.1999189707473182,0.4564533707893606,-0.3305546833406771,-0.47439196407477263
TCGA-BH-A0DL-11,0.765460251097171,0.7032166037544265,0.49699621329657523,0.9565062218976654,0.49347987185615355,0.3613355255893982,0.31437734492256814,1.3584927135100806,0.25603548478971516,0.7306499246974788,0.7929275039123412,0.7902206061650294
TCGA-BH-A1EV-11,0.06883700586027278,-0.03351010645318671,-0.03305555016018319,0.4849968118612585,-0.21122712898079454,0.7749856717077872,0.5847783868133336,0.6220391677457552,0.6439755593293895,0.7946572359736815,0.13709524020470362,-0.06970720538829546
TCGA-E9-A1N5-11,-0.1665767937034135,-0.04410450225034219,-0.5784089139935432,-0.1252511475915745,0.0171920130430608,0.041601720614316454,0.129077732779103,0.3187489762299198,-0.4422687241869941,-0.08855173274640016,-0.5905664372322436,-0.4029940091152247
TCGA-BH-A1FR-11,0.3988694770566388,0.3497552312462295,-0.25392872025856,0.7411043327467824,0.008545882576659027,0.5432083847332627,1.0860954882517624,1.4131246416606749,0.3242333948158537,0.5142084287627348,0.2484663382424592,-0.1570664545858591
TCGA-BH-A0BA-11,0.44614354912457055,0.540238614781907,-0.048468145677421505,0.4171686629706749,0.84515677494636,0.03167521250085442,0.48520287147646535,0.5340334876344307,0.9350490072146935,1.1690189063907466,0.15693018498864367,-0.06293357198683934
TCGA-BH-A0H5-11,0.22695585465700466,-0.016667231515019698,-0.237164235209221,0.5515297804581522,-0.23187759852329157,0.10301197841987939,-0.2995933066852925,0.14260728346942733,0.3565957021040866,0.0410418214922382,-0.25204783695410193,-0.2261457988246811
TCGA-BH-A1FM-11,-0.055382145283512915,-0.10051187489452096,-0.6266240578620651,0.6659553065302353,0.003943668275782126,0.024561652342122535,0.04106988640907721,0.17811660748524635,-0.4241461360926721,0.10739390029565428,-0.11899436153225841,-0.6938933609125133
TCGA-E9-A1RC-11,-0.12874160906735382,-0.9289162597904803,-1.053033350550854,0.5988431778620199,-0.2279312547860813,-0.23034944505563895,0.37812289097654544,-0.4578676507530135,0.5390344288558531,-0.18514030609454513,-1.0356079204870636,-0.5376566407942684
TCGA-BH-A0DH-11,0.37826940325830727,-0.5063462995651722,-0.8278391957752887,0.45230106019448496,-0.21605685551697124,0.1949391009241343,-0.34577195591641974,0.3593790887362754,0.05001311929180128,0.06525646603564969,-0.5012059445125965,-0.5790583305017178
TCGA-BH-A0DZ-11,-0.1807555366903503,-0.41030743982592116,-0.6101964237224108,-0.2144768681431528,-0.23681555165856233,-0.6283466856432647,-0.4831372586615279,0.12380609895046535,0.32702538728847125,-0.3253397510182667,-0.672126610386064,-0.9129867104201237
TCGA-E9-A1RB-11,0.4391108407083342,0.6387735520114033,-0.48903058166549457,0.7414828938805373,0.7195306288740219,-0.1949282686857448,0.48639399082419316,0.0740483857703904,2.295798603366037,0.5283631652983295,-0.35258712593200936,-0.7607813549751902
TCGA-BH-A0DV-11,-0.447387046248096,-0.16690334503559537,-0.6626631544355291,0.2684507195473615,-0.32288815902896484,-0.7457845939185824,-0.5999698628663394,-0.25010133615649016,0.05764662055641223,-0.2204413978876432,-0.5108382645855967,-1.0349803937646311
TCGA-E9-A1RD-11,0.11700284154143674,-0.4540050072080063,-0.7770155029706243,0.20717532897524185,-0.11473615743267941,-0.3124127017706549,0.7438202126848348,0.15980344297149973,0.5354478625692699,1.1089473279102626,-0.3210530272198227,-0.6242108163902511
TCGA-E9-A1RH-11,-0.60403943950888,-1.080687265052977,-0.860423277314393,-0.42438950605971126,-0.18822126537541967,-0.7344319547883611,0.009612061053543699,-0.717677714636806,-0.30240158796088945,0.32648172094038314,-0.8157857225349264,-0.8781000720405213
TCGA-BH-A1FC-11,0.7343826471600151,0.08954079131159676,-0.2743364053584802,1.517775248576236,0.8277976098591129,0.5228739941471747,0.4822957673446539,1.0765687712541636,0.32646943976976656,0.5240935930057288,0.32537740468640547,0.5862520219860367
TCGA-BH-A1ET-11,0.4318203847672379,0.0011844450994129424,-0.20688117781362017,0.8444166903888428,0.10900761099630187,0.22765746155518204,0.7700617426383095,0.20521977481474862,-0.07170765830068264,0.4190641974525419,-0.0012067565511123376,-0.20960112056203178
